log_id,station_id,item_name,date,quantity_used,unit,active_headcount,temperature_c
LOG-000339,MTR,Medical Oxygen,2026-06-27,0.91,cylinders,24,9.9
LOG-000340,MTR,Medical Kit Supplies,2026-06-27,1.55,units,24,9.9
LOG-000341,MTR,Dry Rations,2026-06-27,23.82,kg,24,9.9
LOG-000342,MTR,Frozen Rations,2026-06-27,21.19,kg,24,9.9
LOG-000343,MTR,Potable Water Treatment Tablets,2026-06-27,4.09,units,24,9.9
LOG-000344,MTR,Spare Batteries (AA/Lithium),2026-06-27,2.29,units,24,9.9
LOG-000345,MTR,Diesel Fuel,2026-06-28,325.04,litres,24,10.0
LOG-000346,MTR,Propane (LPG),2026-06-28,30.54,kg,24,10.0
LOG-000347,MTR,Medical Oxygen,2026-06-28,0.93,cylinders,24,10.0
LOG-000348,MTR,Medical Kit Supplies,2026-06-28,1.99,units,24,10.0
LOG-000349,MTR,Dry Rations,2026-06-28,30.56,kg,24,10.0
LOG-000350,MTR,Frozen Rations,2026-06-28,18.48,kg,24,10.0
LOG-000351,MTR,Potable Water Treatment Tablets,2026-06-28,3.71,units,24,10.0
LOG-000352,MTR,Spare Batteries (AA/Lithium),2026-06-28,2.75,units,24,10.0
LOG-000353,MTR,Diesel Fuel,2026-06-29,323.99,litres,25,10.0
LOG-000354,MTR,Propane (LPG),2026-06-29,21.07,kg,25,10.0
LOG-000355,MTR,Medical Oxygen,2026-06-29,0.62,cylinders,25,10.0
LOG-000356,MTR,Medical Kit Supplies,2026-06-29,1.63,units,25,10.0
LOG-000357,MTR,Dry Rations,2026-06-29,29.99,kg,25,10.0
LOG-000358,MTR,Frozen Rations,2026-06-29,20.69,kg,25,10.0
LOG-000359,MTR,Potable Water Treatment Tablets,2026-06-29,3.22,units,25,10.0
LOG-000360,MTR,Spare Batteries (AA/Lithium),2026-06-29,1.56,units,25,10.0
LOG-000361,MTR,Diesel Fuel,2026-06-30,304.96,litres,25,10.0
LOG-000362,MTR,Propane (LPG),2026-06-30,34.14,kg,25,10.0
LOG-000363,MTR,Medical Oxygen,2026-06-30,0.88,cylinders,25,10.0
LOG-000364,MTR,Medical Kit Supplies,2026-06-30,1.87,units,25,10.0
LOG-000365,MTR,Dry Rations,2026-06-30,23.3,kg,25,10.0
LOG-000366,MTR,Frozen Rations,2026-06-30,15.4,kg,25,10.0
LOG-000367,MTR,Potable Water Treatment Tablets,2026-06-30,3.58,units,25,10.0
LOG-000368,MTR,Spare Batteries (AA/Lithium),2026-06-30,2.06,units,25,10.0
LOG-000369,MTR,Diesel Fuel,2026-07-01,203.88,litres,25,10.0
LOG-000370,MTR,Propane (LPG),2026-07-01,23.43,kg,25,10.0
LOG-000371,MTR,Medical Oxygen,2026-07-01,1.01,cylinders,25,10.0
LOG-000372,MTR,Medical Kit Supplies,2026-07-01,2.33,units,25,10.0
LOG-000373,MTR,Dry Rations,2026-07-01,28.37,kg,25,10.0
LOG-000374,MTR,Frozen Rations,2026-07-01,15.21,kg,25,10.0
LOG-000375,MTR,Potable Water Treatment Tablets,2026-07-01,4.41,units,25,10.0
LOG-000376,MTR,Spare Batteries (AA/Lithium),2026-07-01,3.3,units,25,10.0
LOG-000377,MTR,Diesel Fuel,2026-07-02,222.52,litres,27,10.0
LOG-000378,MTR,Propane (LPG),2026-07-02,33.85,kg,27,10.0
LOG-000379,MTR,Medical Oxygen,2026-07-02,0.92,cylinders,27,10.0
LOG-000380,MTR,Medical Kit Supplies,2026-07-02,2.23,units,27,10.0
LOG-000381,MTR,Dry Rations,2026-07-02,34.19,kg,27,10.0
LOG-000382,MTR,Frozen Rations,2026-07-02,18.16,kg,27,10.0
LOG-000383,MTR,Potable Water Treatment Tablets,2026-07-02,4.28,units,27,10.0
LOG-000384,MTR,Spare Batteries (AA/Lithium),2026-07-02,3.06,units,27,10.0
LOG-000385,MTR,Diesel Fuel,2026-07-03,359.17,litres,26,10.0
LOG-000386,MTR,Propane (LPG),2026-07-03,28.13,kg,26,10.0
LOG-000387,MTR,Medical Oxygen,2026-07-03,0.84,cylinders,26,10.0
LOG-000388,MTR,Medical Kit Supplies,2026-07-03,1.72,units,26,10.0
LOG-000389,MTR,Dry Rations,2026-07-03,24.49,kg,26,10.0
LOG-000390,MTR,Frozen Rations,2026-07-03,17.27,kg,26,10.0
LOG-000391,MTR,Potable Water Treatment Tablets,2026-07-03,3.67,units,26,10.0
LOG-000392,MTR,Spare Batteries (AA/Lithium),2026-07-03,2.59,units,26,10.0
LOG-000393,MTR,Diesel Fuel,2026-07-04,334.92,litres,26,10.0
LOG-000394,MTR,Propane (LPG),2026-07-04,29.38,kg,26,10.0
LOG-000395,MTR,Medical Oxygen,2026-07-04,0.87,cylinders,26,10.0
LOG-000396,MTR,Medical Kit Supplies,2026-07-04,1.71,units,26,10.0
LOG-000397,MTR,Dry Rations,2026-07-04,26.76,kg,26,10.0
LOG-000398,MTR,Frozen Rations,2026-07-04,25.69,kg,26,10.0
LOG-000399,MTR,Potable Water Treatment Tablets,2026-07-04,3.65,units,26,10.0
LOG-000400,MTR,Spare Batteries (AA/Lithium),2026-07-04,2.64,units,26,10.0
LOG-000401,MTR,Diesel Fuel,2026-07-05,274.76,litres,23,9.9
LOG-000402,MTR,Propane (LPG),2026-07-05,25.89,kg,23,9.9
LOG-000403,MTR,Medical Oxygen,2026-07-05,0.75,cylinders,23,9.9
LOG-000404,MTR,Medical Kit Supplies,2026-07-05,1.37,units,23,9.9
LOG-000405,MTR,Dry Rations,2026-07-05,24.03,kg,23,9.9
LOG-000406,MTR,Frozen Rations,2026-07-05,20.76,kg,23,9.9
LOG-000407,MTR,Potable Water Treatment Tablets,2026-07-05,3.74,units,23,9.9
LOG-000408,MTR,Spare Batteries (AA/Lithium),2026-07-05,2.9,units,23,9.9
LOG-000409,MTR,Diesel Fuel,2026-07-06,230.46,litres,24,9.9
LOG-000410,MTR,Propane (LPG),2026-07-06,21.09,kg,24,9.9
LOG-000411,MTR,Medical Oxygen,2026-07-06,0.69,cylinders,24,9.9
LOG-000412,MTR,Medical Kit Supplies,2026-07-06,2.26,units,24,9.9
LOG-000413,MTR,Dry Rations,2026-07-06,26.25,kg,24,9.9
LOG-000414,MTR,Frozen Rations,2026-07-06,14.68,kg,24,9.9
LOG-000415,MTR,Potable Water Treatment Tablets,2026-07-06,3.91,units,24,9.9
LOG-000416,MTR,Spare Batteries (AA/Lithium),2026-07-06,3.12,units,24,9.9
LOG-000417,MTR,Diesel Fuel,2026-07-07,236.75,litres,24,9.8
LOG-000418,MTR,Propane (LPG),2026-07-07,19.4,kg,24,9.8
LOG-000419,MTR,Medical Oxygen,2026-07-07,0.77,cylinders,24,9.8
LOG-000420,MTR,Medical Kit Supplies,2026-07-07,1.47,units,24,9.8
LOG-000421,MTR,Dry Rations,2026-07-07,29.68,kg,24,9.8
LOG-000422,MTR,Frozen Rations,2026-07-07,15.49,kg,24,9.8
LOG-000423,MTR,Potable Water Treatment Tablets,2026-07-07,4.67,units,24,9.8
LOG-000424,MTR,Spare Batteries (AA/Lithium),2026-07-07,2.75,units,24,9.8
LOG-000425,MTR,Diesel Fuel,2026-07-08,263.77,litres,24,9.7
LOG-000426,MTR,Propane (LPG),2026-07-08,29.52,kg,24,9.7
LOG-000427,MTR,Medical Oxygen,2026-07-08,0.85,cylinders,24,9.7
LOG-000428,MTR,Medical Kit Supplies,2026-07-08,1.53,units,24,9.7
LOG-000429,MTR,Dry Rations,2026-07-08,29.61,kg,24,9.7
LOG-000430,MTR,Frozen Rations,2026-07-08,23.81,kg,24,9.7
LOG-000431,MTR,Potable Water Treatment Tablets,2026-07-08,2.98,units,24,9.7
LOG-000432,MTR,Spare Batteries (AA/Lithium),2026-07-08,2.52,units,24,9.7
LOG-000433,MTR,Diesel Fuel,2026-07-09,237.74,litres,26,9.7
LOG-000434,MTR,Propane (LPG),2026-07-09,30.15,kg,26,9.7
LOG-000435,MTR,Medical Oxygen,2026-07-09,1.1,cylinders,26,9.7
LOG-000436,MTR,Medical Kit Supplies,2026-07-09,1.48,units,26,9.7
LOG-000437,MTR,Dry Rations,2026-07-09,24.13,kg,26,9.7
LOG-000438,MTR,Frozen Rations,2026-07-09,23.64,kg,26,9.7
LOG-000439,MTR,Potable Water Treatment Tablets,2026-07-09,4.82,units,26,9.7
LOG-000440,MTR,Spare Batteries (AA/Lithium),2026-07-09,2.18,units,26,9.7
LOG-000441,MTR,Diesel Fuel,2026-07-10,259.28,litres,27,9.6
LOG-000442,MTR,Propane (LPG),2026-07-10,21.64,kg,27,9.6
LOG-000443,MTR,Medical Oxygen,2026-07-10,1.13,cylinders,27,9.6
LOG-000444,MTR,Medical Kit Supplies,2026-07-10,2.48,units,27,9.6
LOG-000445,MTR,Dry Rations,2026-07-10,30.56,kg,27,9.6
LOG-000446,MTR,Frozen Rations,2026-07-10,23.33,kg,27,9.6
LOG-000447,MTR,Potable Water Treatment Tablets,2026-07-10,5.04,units,27,9.6
LOG-000448,MTR,Spare Batteries (AA/Lithium),2026-07-10,2.56,units,27,9.6
LOG-000449,MTR,Diesel Fuel,2026-07-11,261.84,litres,26,9.5
LOG-000450,MTR,Propane (LPG),2026-07-11,29.41,kg,26,9.5
LOG-000451,MTR,Medical Oxygen,2026-07-11,0.94,cylinders,26,9.5
LOG-000452,MTR,Medical Kit Supplies,2026-07-11,1.89,units,26,9.5
LOG-000453,MTR,Dry Rations,2026-07-11,26.75,kg,26,9.5
LOG-000454,MTR,Frozen Rations,2026-07-11,17.56,kg,26,9.5
LOG-000455,MTR,Potable Water Treatment Tablets,2026-07-11,4.41,units,26,9.5
LOG-000456,MTR,Spare Batteries (AA/Lithium),2026-07-11,2.79,units,26,9.5
LOG-000457,MTR,Diesel Fuel,2026-07-12,315.27,litres,24,9.4
LOG-000458,MTR,Propane (LPG),2026-07-12,25.12,kg,24,9.4
LOG-000459,MTR,Medical Oxygen,2026-07-12,0.71,cylinders,24,9.4
LOG-000460,MTR,Medical Kit Supplies,2026-07-12,1.77,units,24,9.4
LOG-000461,MTR,Dry Rations,2026-07-12,30.37,kg,24,9.4
LOG-000462,MTR,Frozen Rations,2026-07-12,18.06,kg,24,9.4
LOG-000463,MTR,Potable Water Treatment Tablets,2026-07-12,4.77,units,24,9.4
LOG-000464,MTR,Spare Batteries (AA/Lithium),2026-07-12,3.1,units,24,9.4
LOG-000465,MTR,Diesel Fuel,2026-07-13,263.33,litres,24,9.3
LOG-000466,MTR,Propane (LPG),2026-07-13,19.73,kg,24,9.3
LOG-000467,MTR,Medical Oxygen,2026-07-13,0.84,cylinders,24,9.3
LOG-000468,MTR,Medical Kit Supplies,2026-07-13,1.91,units,24,9.3
LOG-000469,MTR,Dry Rations,2026-07-13,29.95,kg,24,9.3
LOG-000470,MTR,Frozen Rations,2026-07-13,22.79,kg,24,9.3
LOG-000471,MTR,Potable Water Treatment Tablets,2026-07-13,3.46,units,24,9.3
LOG-000472,MTR,Spare Batteries (AA/Lithium),2026-07-13,2.46,units,24,9.3
LOG-000473,MTR,Diesel Fuel,2026-07-14,210.39,litres,26,9.1
LOG-000474,MTR,Propane (LPG),2026-07-14,23.05,kg,26,9.1
LOG-000475,MTR,Medical Oxygen,2026-07-14,1.2,cylinders,26,9.1
LOG-000476,MTR,Medical Kit Supplies,2026-07-14,2.56,units,26,9.1
LOG-000477,MTR,Dry Rations,2026-07-14,24.18,kg,26,9.1
LOG-000478,MTR,Frozen Rations,2026-07-14,23.73,kg,26,9.1
LOG-000479,MTR,Potable Water Treatment Tablets,2026-07-14,3.29,units,26,9.1
LOG-000480,MTR,Spare Batteries (AA/Lithium),2026-07-14,2.92,units,26,9.1
LOG-000481,MTR,Diesel Fuel,2026-07-15,309.37,litres,26,9.0
LOG-000482,MTR,Propane (LPG),2026-07-15,34.09,kg,26,9.0
LOG-000483,MTR,Medical Oxygen,2026-07-15,1.18,cylinders,26,9.0
LOG-000484,MTR,Medical Kit Supplies,2026-07-15,2.42,units,26,9.0
LOG-000485,MTR,Dry Rations,2026-07-15,27.35,kg,26,9.0
LOG-000486,MTR,Frozen Rations,2026-07-15,18.89,kg,26,9.0
LOG-000487,MTR,Potable Water Treatment Tablets,2026-07-15,4.47,units,26,9.0
LOG-000488,MTR,Spare Batteries (AA/Lithium),2026-07-15,3.27,units,26,9.0
LOG-000489,MTR,Diesel Fuel,2026-07-16,221.82,litres,27,8.8
LOG-000490,MTR,Propane (LPG),2026-07-16,22.71,kg,27,8.8
LOG-000491,MTR,Medical Oxygen,2026-07-16,1.05,cylinders,27,8.8
LOG-000492,MTR,Medical Kit Supplies,2026-07-16,2.59,units,27,8.8
LOG-000493,MTR,Dry Rations,2026-07-16,35.07,kg,27,8.8
LOG-000494,MTR,Frozen Rations,2026-07-16,24.27,kg,27,8.8
LOG-000495,MTR,Potable Water Treatment Tablets,2026-07-16,3.87,units,27,8.8
LOG-000496,MTR,Spare Batteries (AA/Lithium),2026-07-16,1.62,units,27,8.8
LOG-000497,MTR,Diesel Fuel,2026-07-17,245.23,litres,23,8.7
LOG-000498,MTR,Propane (LPG),2026-07-17,27.98,kg,23,8.7
LOG-000499,MTR,Medical Oxygen,2026-07-17,1.08,cylinders,23,8.7
LOG-000500,MTR,Medical Kit Supplies,2026-07-17,1.2,units,23,8.7
LOG-000501,MTR,Dry Rations,2026-07-17,28.02,kg,23,8.7
LOG-000502,MTR,Frozen Rations,2026-07-17,16.5,kg,23,8.7
LOG-000503,MTR,Potable Water Treatment Tablets,2026-07-17,3.16,units,23,8.7
LOG-000504,MTR,Spare Batteries (AA/Lithium),2026-07-17,1.48,units,23,8.7
LOG-000505,MTR,Diesel Fuel,2026-07-18,282.75,litres,27,8.5
LOG-000506,MTR,Propane (LPG),2026-07-18,32.65,kg,27,8.5
LOG-000507,MTR,Medical Oxygen,2026-07-18,0.69,cylinders,27,8.5
LOG-000508,MTR,Medical Kit Supplies,2026-07-18,1.59,units,27,8.5
LOG-000509,MTR,Dry Rations,2026-07-18,30.88,kg,27,8.5
LOG-000510,MTR,Frozen Rations,2026-07-18,20.33,kg,27,8.5
LOG-000511,MTR,Potable Water Treatment Tablets,2026-07-18,4.54,units,27,8.5
LOG-000512,MTR,Spare Batteries (AA/Lithium),2026-07-18,2.69,units,27,8.5
LOG-000513,MTR,Diesel Fuel,2026-07-19,239.19,litres,27,8.3
LOG-000514,MTR,Propane (LPG),2026-07-19,29.07,kg,27,8.3
LOG-000515,MTR,Medical Oxygen,2026-07-19,0.75,cylinders,27,8.3
LOG-000516,MTR,Medical Kit Supplies,2026-07-19,1.69,units,27,8.3
LOG-000517,MTR,Dry Rations,2026-07-19,24.4,kg,27,8.3
LOG-000518,MTR,Frozen Rations,2026-07-19,24.89,kg,27,8.3
LOG-000519,MTR,Potable Water Treatment Tablets,2026-07-19,5.13,units,27,8.3
LOG-000520,MTR,Spare Batteries (AA/Lithium),2026-07-19,3.18,units,27,8.3
LOG-000521,MTR,Diesel Fuel,2026-07-20,202.64,litres,24,8.1
LOG-000522,MTR,Propane (LPG),2026-07-20,32.81,kg,24,8.1
LOG-000523,MTR,Medical Oxygen,2026-07-20,1.19,cylinders,24,8.1
LOG-000524,MTR,Medical Kit Supplies,2026-07-20,1.56,units,24,8.1
LOG-000525,MTR,Dry Rations,2026-07-20,30.84,kg,24,8.1
LOG-000526,MTR,Frozen Rations,2026-07-20,21.03,kg,24,8.1
LOG-000527,MTR,Potable Water Treatment Tablets,2026-07-20,3.5,units,24,8.1
LOG-000528,MTR,Spare Batteries (AA/Lithium),2026-07-20,1.93,units,24,8.1
LOG-000529,MTR,Diesel Fuel,2026-07-21,341.12,litres,26,7.9
LOG-000530,MTR,Propane (LPG),2026-07-21,22.46,kg,26,7.9
LOG-000531,MTR,Medical Oxygen,2026-07-21,0.82,cylinders,26,7.9
LOG-000532,MTR,Medical Kit Supplies,2026-07-21,1.77,units,26,7.9
LOG-000533,MTR,Dry Rations,2026-07-21,26.48,kg,26,7.9
LOG-000534,MTR,Frozen Rations,2026-07-21,22.87,kg,26,7.9
LOG-000535,MTR,Potable Water Treatment Tablets,2026-07-21,2.66,units,26,7.9
LOG-000536,MTR,Spare Batteries (AA/Lithium),2026-07-21,3.46,units,26,7.9
LOG-000537,MTR,Diesel Fuel,2026-07-22,250.82,litres,26,7.7
LOG-000538,MTR,Propane (LPG),2026-07-22,29.63,kg,26,7.7
LOG-000539,MTR,Medical Oxygen,2026-07-22,1.05,cylinders,26,7.7
LOG-000540,MTR,Medical Kit Supplies,2026-07-22,2.27,units,26,7.7
LOG-000541,MTR,Dry Rations,2026-07-22,23.91,kg,26,7.7
LOG-000542,MTR,Frozen Rations,2026-07-22,21.91,kg,26,7.7
LOG-000543,MTR,Potable Water Treatment Tablets,2026-07-22,3.89,units,26,7.7
LOG-000544,MTR,Spare Batteries (AA/Lithium),2026-07-22,3.65,units,26,7.7
LOG-000545,MTR,Diesel Fuel,2026-07-23,316.36,litres,25,7.5
LOG-000546,MTR,Propane (LPG),2026-07-23,23.45,kg,25,7.5
LOG-000547,MTR,Medical Oxygen,2026-07-23,1.1,cylinders,25,7.5
LOG-000548,MTR,Medical Kit Supplies,2026-07-23,1.52,units,25,7.5
LOG-000549,MTR,Dry Rations,2026-07-23,24.4,kg,25,7.5
LOG-000550,MTR,Frozen Rations,2026-07-23,17.51,kg,25,7.5
LOG-000551,MTR,Potable Water Treatment Tablets,2026-07-23,4.39,units,25,7.5
LOG-000552,MTR,Spare Batteries (AA/Lithium),2026-07-23,3.17,units,25,7.5
LOG-000553,MTR,Diesel Fuel,2026-07-24,282.47,litres,24,7.3
LOG-000554,MTR,Propane (LPG),2026-07-24,32.21,kg,24,7.3
LOG-000555,MTR,Medical Oxygen,2026-07-24,0.95,cylinders,24,7.3
LOG-000556,MTR,Medical Kit Supplies,2026-07-24,1.57,units,24,7.3
LOG-000557,MTR,Dry Rations,2026-07-24,25.83,kg,24,7.3
LOG-000558,MTR,Frozen Rations,2026-07-24,19.96,kg,24,7.3
LOG-000559,MTR,Potable Water Treatment Tablets,2026-07-24,4.16,units,24,7.3
LOG-000560,MTR,Spare Batteries (AA/Lithium),2026-07-24,1.42,units,24,7.3
LOG-000561,MTR,Diesel Fuel,2026-07-25,249.01,litres,25,7.1
LOG-000562,MTR,Propane (LPG),2026-07-25,26.23,kg,25,7.1
LOG-000563,MTR,Medical Oxygen,2026-07-25,0.65,cylinders,25,7.1
LOG-000564,MTR,Medical Kit Supplies,2026-07-25,2.23,units,25,7.1
LOG-000565,MTR,Dry Rations,2026-07-25,31.26,kg,25,7.1
LOG-000566,MTR,Frozen Rations,2026-07-25,18.66,kg,25,7.1
LOG-000567,MTR,Potable Water Treatment Tablets,2026-07-25,3.75,units,25,7.1
LOG-000568,MTR,Spare Batteries (AA/Lithium),2026-07-25,1.93,units,25,7.1
LOG-000569,MTR,Diesel Fuel,2026-07-26,229.0,litres,24,6.8
LOG-000570,MTR,Propane (LPG),2026-07-26,31.08,kg,24,6.8
LOG-000571,MTR,Medical Oxygen,2026-07-26,0.83,cylinders,24,6.8
LOG-000572,MTR,Medical Kit Supplies,2026-07-26,2.17,units,24,6.8
LOG-000573,MTR,Dry Rations,2026-07-26,28.77,kg,24,6.8
LOG-000574,MTR,Frozen Rations,2026-07-26,17.65,kg,24,6.8
LOG-000575,MTR,Potable Water Treatment Tablets,2026-07-26,2.68,units,24,6.8
LOG-000576,MTR,Spare Batteries (AA/Lithium),2026-07-26,3.51,units,24,6.8
LOG-000577,MTR,Diesel Fuel,2026-07-27,300.6,litres,24,6.6
LOG-000578,MTR,Propane (LPG),2026-07-27,22.45,kg,24,6.6
LOG-000579,MTR,Medical Oxygen,2026-07-27,0.97,cylinders,24,6.6
LOG-000580,MTR,Medical Kit Supplies,2026-07-27,2.01,units,24,6.6
LOG-000581,MTR,Dry Rations,2026-07-27,25.42,kg,24,6.6
LOG-000582,MTR,Frozen Rations,2026-07-27,22.52,kg,24,6.6
LOG-000583,MTR,Potable Water Treatment Tablets,2026-07-27,3.74,units,24,6.6
LOG-000584,MTR,Spare Batteries (AA/Lithium),2026-07-27,1.42,units,24,6.6
LOG-000585,MTR,Diesel Fuel,2026-07-28,210.17,litres,26,6.3
LOG-000586,MTR,Propane (LPG),2026-07-28,29.17,kg,26,6.3
LOG-000587,MTR,Medical Oxygen,2026-07-28,0.87,cylinders,26,6.3
LOG-000588,MTR,Medical Kit Supplies,2026-07-28,2.17,units,26,6.3
LOG-000589,MTR,Dry Rations,2026-07-28,30.39,kg,26,6.3
LOG-000590,MTR,Frozen Rations,2026-07-28,21.68,kg,26,6.3
LOG-000591,MTR,Potable Water Treatment Tablets,2026-07-28,4.74,units,26,6.3
LOG-000592,MTR,Spare Batteries (AA/Lithium),2026-07-28,3.74,units,26,6.3
LOG-000593,MTR,Diesel Fuel,2026-07-29,277.13,litres,23,6.0
LOG-000594,MTR,Propane (LPG),2026-07-29,24.91,kg,23,6.0
LOG-000595,MTR,Medical Oxygen,2026-07-29,0.89,cylinders,23,6.0
LOG-000596,MTR,Medical Kit Supplies,2026-07-29,2.23,units,23,6.0
LOG-000597,MTR,Dry Rations,2026-07-29,23.72,kg,23,6.0
LOG-000598,MTR,Frozen Rations,2026-07-29,19.41,kg,23,6.0
LOG-000599,MTR,Potable Water Treatment Tablets,2026-07-29,3.79,units,23,6.0
LOG-000600,MTR,Spare Batteries (AA/Lithium),2026-07-29,2.61,units,23,6.0
LOG-000601,MTR,Diesel Fuel,2026-07-30,349.86,litres,26,5.7
LOG-000602,MTR,Propane (LPG),2026-07-30,25.51,kg,26,5.7
LOG-000603,MTR,Medical Oxygen,2026-07-30,0.84,cylinders,26,5.7
LOG-000604,MTR,Medical Kit Supplies,2026-07-30,1.48,units,26,5.7
LOG-000605,MTR,Dry Rations,2026-07-30,33.24,kg,26,5.7
LOG-000606,MTR,Frozen Rations,2026-07-30,18.77,kg,26,5.7
LOG-000607,MTR,Potable Water Treatment Tablets,2026-07-30,3.88,units,26,5.7
LOG-000608,MTR,Spare Batteries (AA/Lithium),2026-07-30,1.55,units,26,5.7
LOG-000609,MTR,Diesel Fuel,2026-07-31,237.98,litres,27,5.4
LOG-000610,MTR,Propane (LPG),2026-07-31,28.95,kg,27,5.4
LOG-000611,MTR,Medical Oxygen,2026-07-31,1.08,cylinders,27,5.4
LOG-000612,MTR,Medical Kit Supplies,2026-07-31,2.35,units,27,5.4
LOG-000613,MTR,Dry Rations,2026-07-31,34.52,kg,27,5.4
LOG-000614,MTR,Frozen Rations,2026-07-31,20.73,kg,27,5.4
LOG-000615,MTR,Potable Water Treatment Tablets,2026-07-31,4.7,units,27,5.4
LOG-000616,MTR,Spare Batteries (AA/Lithium),2026-07-31,1.77,units,27,5.4
LOG-000617,MTR,Diesel Fuel,2026-08-01,310.17,litres,26,5.1
LOG-000618,MTR,Propane (LPG),2026-08-01,33.81,kg,26,5.1
LOG-000619,MTR,Medical Oxygen,2026-08-01,1.0,cylinders,26,5.1
LOG-000620,MTR,Medical Kit Supplies,2026-08-01,2.52,units,26,5.1
LOG-000621,MTR,Dry Rations,2026-08-01,26.31,kg,26,5.1
LOG-000622,MTR,Frozen Rations,2026-08-01,22.78,kg,26,5.1
LOG-000623,MTR,Potable Water Treatment Tablets,2026-08-01,3.16,units,26,5.1
LOG-000624,MTR,Spare Batteries (AA/Lithium),2026-08-01,2.46,units,26,5.1
LOG-000625,MTR,Diesel Fuel,2026-08-02,315.18,litres,24,4.8
LOG-000626,MTR,Propane (LPG),2026-08-02,20.63,kg,24,4.8
LOG-000627,MTR,Medical Oxygen,2026-08-02,0.97,cylinders,24,4.8
LOG-000628,MTR,Medical Kit Supplies,2026-08-02,1.85,units,24,4.8
LOG-000629,MTR,Dry Rations,2026-08-02,30.99,kg,24,4.8
LOG-000630,MTR,Frozen Rations,2026-08-02,17.84,kg,24,4.8
LOG-000631,MTR,Potable Water Treatment Tablets,2026-08-02,3.36,units,24,4.8
LOG-000632,MTR,Spare Batteries (AA/Lithium),2026-08-02,1.66,units,24,4.8
LOG-000633,MTR,Diesel Fuel,2026-08-03,314.96,litres,23,4.5
LOG-000634,MTR,Propane (LPG),2026-08-03,29.77,kg,23,4.5
LOG-000635,MTR,Medical Oxygen,2026-08-03,0.52,cylinders,23,4.5
LOG-000636,MTR,Medical Kit Supplies,2026-08-03,1.39,units,23,4.5
LOG-000637,MTR,Dry Rations,2026-08-03,26.58,kg,23,4.5
LOG-000638,MTR,Frozen Rations,2026-08-03,22.73,kg,23,4.5
LOG-000639,MTR,Potable Water Treatment Tablets,2026-08-03,2.42,units,23,4.5
LOG-000640,MTR,Spare Batteries (AA/Lithium),2026-08-03,1.92,units,23,4.5
LOG-000641,MTR,Diesel Fuel,2026-08-04,305.32,litres,24,4.2
LOG-000642,MTR,Propane (LPG),2026-08-04,22.15,kg,24,4.2
LOG-000643,MTR,Medical Oxygen,2026-08-04,1.08,cylinders,24,4.2
LOG-000644,MTR,Medical Kit Supplies,2026-08-04,1.87,units,24,4.2
LOG-000645,MTR,Dry Rations,2026-08-04,27.23,kg,24,4.2
LOG-000646,MTR,Frozen Rations,2026-08-04,22.21,kg,24,4.2
LOG-000647,MTR,Potable Water Treatment Tablets,2026-08-04,2.96,units,24,4.2
LOG-000648,MTR,Spare Batteries (AA/Lithium),2026-08-04,3.06,units,24,4.2
LOG-000649,MTR,Diesel Fuel,2026-08-05,216.46,litres,27,3.8
LOG-000650,MTR,Propane (LPG),2026-08-05,35.51,kg,27,3.8
LOG-000651,MTR,Medical Oxygen,2026-08-05,0.66,cylinders,27,3.8
LOG-000652,MTR,Medical Kit Supplies,2026-08-05,1.53,units,27,3.8
LOG-000653,MTR,Dry Rations,2026-08-05,27.01,kg,27,3.8
LOG-000654,MTR,Frozen Rations,2026-08-05,18.08,kg,27,3.8
LOG-000655,MTR,Potable Water Treatment Tablets,2026-08-05,4.48,units,27,3.8
LOG-000656,MTR,Spare Batteries (AA/Lithium),2026-08-05,1.42,units,27,3.8
LOG-000657,MTR,Diesel Fuel,2026-08-06,233.44,litres,23,3.5
LOG-000658,MTR,Propane (LPG),2026-08-06,29.28,kg,23,3.5
LOG-000659,MTR,Medical Oxygen,2026-08-06,0.87,cylinders,23,3.5
LOG-000660,MTR,Medical Kit Supplies,2026-08-06,1.17,units,23,3.5
LOG-000661,MTR,Dry Rations,2026-08-06,23.14,kg,23,3.5
LOG-000662,MTR,Frozen Rations,2026-08-06,14.97,kg,23,3.5
LOG-000663,MTR,Potable Water Treatment Tablets,2026-08-06,3.27,units,23,3.5
LOG-000664,MTR,Spare Batteries (AA/Lithium),2026-08-06,1.41,units,23,3.5
LOG-000665,MTR,Diesel Fuel,2026-08-07,249.72,litres,23,3.1
LOG-000666,MTR,Propane (LPG),2026-08-07,29.14,kg,23,3.1
LOG-000667,MTR,Medical Oxygen,2026-08-07,0.81,cylinders,23,3.1
LOG-000668,MTR,Medical Kit Supplies,2026-08-07,1.28,units,23,3.1
LOG-000669,MTR,Dry Rations,2026-08-07,25.34,kg,23,3.1
LOG-000670,MTR,Frozen Rations,2026-08-07,22.5,kg,23,3.1
LOG-000671,MTR,Potable Water Treatment Tablets,2026-08-07,2.4,units,23,3.1
LOG-000672,MTR,Spare Batteries (AA/Lithium),2026-08-07,2.95,units,23,3.1
LOG-000673,MTR,Diesel Fuel,2026-08-08,264.86,litres,27,2.8
LOG-000674,MTR,Propane (LPG),2026-08-08,32.02,kg,27,2.8
LOG-000675,MTR,Medical Oxygen,2026-08-08,0.57,cylinders,27,2.8
LOG-000676,MTR,Medical Kit Supplies,2026-08-08,2.7,units,27,2.8
LOG-000677,MTR,Dry Rations,2026-08-08,33.45,kg,27,2.8
